834.06542	3
834.20293	1
834.34041	1
834.47787	1
834.61531	1
834.75273	1
834.89012	1
835.02749	2
835.16484	1
835.30217	1
835.43947	-1
835.57676	2
835.71402	2
835.85126	2
835.98847	2
836.12567	5
836.26284	3
836.39999	1
836.53711	1
836.67422	2
836.8113	1
836.94836	3
837.0854	4
837.22242	2
837.35941	2
837.49638	0
837.63333	4
837.77025	3
837.90716	2
838.04404	3
838.1809	2
838.31773	0
838.45455	5
838.59134	3
838.72811	2
838.86485	4
839.00157	1
839.13828	0
839.27495	2
839.41161	2
839.54824	3
839.68485	2
839.82144	3
839.958	3
840.09455	2
840.23107	1
840.36756	3
840.50404	1
840.64049	2
840.77692	2
840.91332	0
841.0497	4
841.18606	2
841.3224	0
841.45872	1
841.59501	2
841.73128	3
841.86752	1
842.00374	3
842.13994	1
842.27612	2
842.41227	1
842.5484	1
842.68451	1
842.8206	-1
842.95666	0
843.0927	0
843.22871	1
843.36471	1
843.50068	1
843.63662	0
843.77255	-1
843.90845	1
844.04432	1
844.18018	2
844.31601	1
844.45182	2
844.5876	1
844.72336	2
844.8591	0
844.99481	1
845.1305	1
845.26617	0
845.40182	1
845.53744	-1
845.67304	1
845.80861	0
845.94416	-1
846.07969	0
846.2152	1
846.35068	-1
846.48613	1
846.62157	2
846.75698	2
846.89237	0
847.02773	2
847.16307	0
847.29839	1
847.43368	1
847.56895	2
847.7042	0
847.83942	1
847.97462	2
848.10979	0
848.24495	1
848.38007	2
848.51518	0
848.65026	0
848.78532	2
848.92035	2
849.05536	2
849.19035	0
849.32531	1
849.46025	2
849.59516	2
849.73005	0
849.86492	1
849.99976	1
850.13458	0
850.26938	3
850.40415	2
850.5389	1
850.67362	1
850.80832	1
850.943	2
851.07765	0
851.21228	-1
851.34688	2
851.48146	3
851.61602	0
851.75055	3
851.88506	0
852.01954	1
852.154	1
852.28844	0
852.42285	3
852.55723	0
852.6916	0
852.82594	1
852.96025	1
853.09454	2
853.22881	0
853.36305	2
853.49727	2
853.63146	0
853.76563	2
853.89978	2
854.0339	2
854.168	1
854.30207	2
854.43612	1
854.57014	2
854.70414	2
854.83812	2
854.97207	-1
855.10599	1
855.2399	1
855.37377	0
855.50763	2
855.64145	-1
855.77526	1
855.90904	-2
856.04279	1
856.17652	2
856.31023	0
856.44391	0
856.57757	-1
856.7112	1
856.84481	-1
856.97839	-2
857.11195	3
857.24548	2
857.37899	1
857.51247	1
857.64593	2
857.77937	2
857.91278	-1
858.04616	3
858.17952	0
858.31286	1
858.44617	4
858.57945	2
858.71271	2
858.84595	1
858.97916	0
859.11235	1
859.24551	1
859.37865	2
859.51176	2
859.64485	0
859.77791	-1
859.91094	1
860.04396	1
860.17694	1
860.30991	0
860.44284	2
860.57575	0
860.70864	2
860.8415	2
860.97434	3
861.10715	3
861.23994	3
861.3727	3
861.50543	2
861.63814	1
861.77083	2
861.90349	3
862.03613	1
862.16874	2
862.30132	3
862.43388	-2
862.56641	2
862.69892	3
862.83141	3
862.96386	2
863.0963	2
863.2287	2
863.36109	3
863.49344	0
863.62578	1
863.75808	2
863.89036	1
864.02262	3
864.15485	2
864.28705	3
864.41923	1
864.55138	1
864.68351	5
864.81561	1
864.94769	3
865.07974	0
865.21176	3
865.34376	2
865.47574	0
865.60769	1
865.73961	3
865.87151	3
866.00338	2
866.13522	3
866.26704	5
866.39884	5
866.5306	4
866.66235	3
866.79406	1
866.92576	4
867.05742	2
867.18906	3
867.32067	5
867.45226	3
867.58382	4
867.71536	6
867.84687	2
867.97835	3
868.10981	3
868.24124	4
868.37265	3
868.50403	5
868.63539	4
868.76671	4
868.89802	4
869.02929	6
869.16054	4
869.29177	5
869.42297	3
869.55414	5
869.68528	2
869.8164	5
869.9475	3
