729.81054	2
729.95595	3
730.10134	4
730.24671	3
730.39206	6
730.53739	2
730.68271	2
730.828	3
730.97327	5
731.11852	3
731.26376	5
731.40897	5
731.55417	3
731.69934	4
731.8445	5
731.98963	3
732.13475	4
732.27984	3
732.42492	3
732.56997	3
732.71501	2
732.86002	7
733.00502	5
733.15	7
733.29495	6
733.43989	3
733.58481	7
733.7297	8
733.87458	3
734.01944	6
734.16427	7
734.30909	7
734.45388	8
734.59866	12
734.74342	9
734.88815	8
735.03287	9
735.17757	7
735.32224	8
735.4669	9
735.61153	11
735.75615	11
735.90074	10
736.04532	8
736.18987	11
736.3344	15
736.47892	11
736.62341	11
736.76789	12
736.91234	16
737.05677	12
737.20118	18
737.34557	12
737.48995	17
737.6343	16
737.77863	16
737.92294	18
738.06723	20
738.2115	18
738.35574	16
738.49997	22
738.64418	21
738.78837	22
738.93253	21
739.07668	23
739.2208	25
739.36491	21
739.50899	23
739.65306	28
739.7971	33
739.94112	30
740.08512	32
740.2291	38
740.37306	32
740.517	32
740.66092	37
740.80482	40
740.94869	39
741.09255	39
741.23638	43
741.3802	45
741.52399	46
741.66776	49
741.81151	48
741.95524	54
742.09895	57
742.24264	53
742.38631	61
742.52996	61
742.67358	65
742.81719	66
742.96077	71
743.10433	73
743.24787	74
743.39139	79
743.53489	80
743.67837	85
743.82183	85
743.96526	92
744.10868	94
744.25207	109
744.39544	101
744.53879	113
744.68212	125
744.82543	120
744.96872	133
745.11198	137
745.25523	143
745.39845	161
745.54165	158
745.68483	172
745.82799	170
745.97113	185
746.11425	191
746.25734	210
746.40042	213
746.54347	215
746.6865	236
746.82951	243
746.97249	253
747.11546	264
747.2584	280
747.40133	281
747.54423	290
747.68711	296
747.82997	319
747.9728	311
748.11562	317
748.25841	323
748.40118	329
748.54393	338
748.68666	348
748.82936	346
748.97205	352
749.11471	364
749.25735	365
749.39997	364
749.54257	373
749.68514	390
749.8277	381
749.97023	379
750.11274	374
750.25523	388
750.39769	393
750.54014	386
750.68256	379
750.82496	381
750.96734	374
751.10969	384
751.25203	396
751.39434	379
751.53663	385
751.6789	372
751.82114	377
751.96336	374
752.10557	364
752.24775	372
752.3899	371
752.53204	352
752.67415	352
752.81624	365
752.95831	346
753.10036	348
753.24238	336
753.38438	323
753.52636	318
753.66832	309
753.81025	317
753.95217	311
754.09406	302
754.23592	306
754.37777	308
754.51959	289
754.66139	292
754.80317	281
754.94493	277
755.08666	283
755.22837	262
755.37006	270
755.51172	270
755.65337	268
755.79499	255
755.93658	249
756.07816	240
756.21971	243
756.36124	245
756.50275	235
756.64423	239
756.7857	228
756.92714	231
757.06855	223
757.20995	204
757.35132	219
757.49267	207
757.63399	217
757.77529	203
757.91658	214
758.05783	210
758.19907	190
758.34028	197
758.48147	190
758.62263	203
758.76378	185
758.9049	190
759.04599	182
759.18707	173
759.32812	174
759.46915	169
759.61015	165
759.75113	161
759.89209	159
760.03303	158
760.17394	158
760.31483	143
760.4557	145
760.59654	145
760.73736	138
760.87816	139
761.01893	144
761.15968	134
761.30041	139
761.44111	126
761.58179	129
761.72245	123
761.86309	133
762.0037	121
762.14429	125
762.28485	117
762.42539	115
762.56591	106
762.7064	113
762.84688	114
762.98732	109
763.12775	100
763.26815	107
763.40853	105
763.54888	98
763.68921	96
763.82952	97
763.9698	97
764.11006	95
764.2503	92
764.39051	91
764.5307	85
764.67086	84
764.811	79
764.95112	78
765.09122	80
765.23129	74
765.37133	77
765.51136	78
765.65136	74
765.79133	72
765.93128	69
766.07121	72
766.21112	70
766.351	67
766.49085	71
766.63069	63
766.7705	65
766.91028	59
767.05004	56
767.18978	56
767.32949	52
767.46918	55
767.60885	50
767.74849	54
767.88811	51
768.0277	49
768.16727	49
768.30682	49
768.44634	49
768.58583	47
768.72531	47
768.86476	45
769.00418	45
769.14358	42
769.28296	41
769.42231	41
769.56164	40
769.70094	45
769.84022	38
769.97948	40
770.11871	33
770.25792	36
770.3971	37
770.53626	41
770.67539	28
770.8145	37
770.95358	30
771.09264	30
771.23168	30
771.37069	37
771.50968	28
771.64864	29
771.78758	33
771.9265	24
772.06539	25
772.20425	26
772.34309	24
772.48191	23
772.6207	25
772.75946	28
772.89821	26
773.03692	27
773.17562	24
773.31428	26
773.45293	25
773.59155	28
773.73014	20
773.86871	25
774.00725	23
774.14577	21
774.28427	24
774.42274	18
774.56119	23
774.69961	21
774.838	16
774.97637	18
775.11472	16
775.25304	19
775.39134	24
775.52961	24
775.66785	19
775.80607	22
775.94427	20
776.08244	17
776.22059	18
776.35871	19
776.49681	13
776.63488	18
776.77292	16
776.91094	17
777.04894	15
777.18691	15
777.32486	14
777.46278	17
777.60067	16
777.73854	20
777.87639	17
778.01421	15
778.152	14
778.28977	14
778.42751	19
778.56523	12
778.70293	16
778.84059	14
778.97824	13
779.11585	16
779.25345	12
779.39101	15
779.52855	14
779.66607	15
779.80356	15
779.94102	12
780.07846	15
780.21588	11
780.35326	13
780.49063	14
780.62796	14
780.76527	9
780.90256	15
781.03982	13
781.17706	12
781.31426	11
781.45145	11
781.58861	8
781.72574	14
781.86284	13
781.99992	7
782.13698	11
782.27401	11
782.41101	12
782.54799	10
782.68494	13
782.82187	10
782.95877	9
783.09564	13
783.23249	8
783.36931	13
783.50611	10
783.64288	12
783.77962	9
783.91634	9
784.05303	9
784.1897	11
784.32634	9
784.46296	11
784.59955	12
784.73611	13
784.87264	10
785.00915	8
785.14564	10
785.2821	8
785.41853	9
785.55494	7
785.69131	7
785.82767	7
785.964	12
786.1003	8
786.23657	7
786.37282	7
786.50904	7
786.64524	7
786.78141	8
786.91755	8
787.05367	6
787.18976	8
787.32582	5
787.46186	6
787.59787	7
787.73386	7
787.86982	9
788.00575	9
788.14165	8
788.27753	8
788.41339	9
788.54921	7
788.68501	7
788.82079	8
788.95653	8
789.09225	6
789.22794	4
789.36361	8
789.49925	8
789.63486	6
789.77045	8
789.90601	5
790.04154	9
790.17705	3
790.31253	7
790.44798	5
790.58341	7
790.71881	9
790.85418	4
790.98953	8
791.12485	9
791.26014	2
791.3954	6
791.53064	8
791.66585	8
791.80104	5
791.9362	6
792.07133	6
792.20643	7
792.34151	8
792.47656	5
792.61158	5
792.74657	6
792.88154	8
793.01648	5
793.1514	9
793.28628	11
793.42114	8
793.55598	9
793.69078	8
793.82556	7
793.96031	8
794.09504	12
794.22973	9
794.3644	9
794.49904	10
794.63366	10
794.76825	7
794.90281	8
795.03734	5
795.17185	9
795.30632	7
795.44078	9
795.5752	9
795.7096	11
795.84396	11
795.97831	9
796.11262	13
796.24691	16
796.38116	13
796.5154	16
796.6496	14
796.78377	16
796.91792	16
797.05204	19
797.18614	20
797.3202	22
797.45424	26
797.58825	25
797.72223	29
797.85619	30
797.99012	27
798.12402	38
798.25789	45
798.39173	40
798.52555	51
798.65934	52
798.7931	60
798.92683	71
799.06054	74
799.19421	84
799.32786	98
799.46148	107
799.59508	133
799.72864	142
799.86218	161
799.99569	172
800.12917	186
800.26263	213
800.39605	238
800.52945	269
800.66282	287
800.79616	335
800.92948	362
801.06276	392
801.19602	433
801.32925	475
801.46245	485
801.59562	519
801.72877	538
801.86188	563
801.99497	611
802.12803	617
802.26106	650
802.39407	683
802.52704	692
802.65999	720
802.79291	719
802.9258	720
803.05866	720
803.19149	734
803.3243	748
803.45708	747
803.58983	734
803.72255	739
803.85524	759
803.9879	750
804.12054	745
804.25314	745
804.38572	774
804.51827	711
804.65079	731
804.78328	740
804.91574	748
805.04818	734
805.18059	734
805.31296	714
805.44531	734
805.57763	716
805.70992	711
805.84219	716
805.97442	707
806.10663	730
806.2388	706
806.37095	721
806.50307	716
806.63516	721
806.76722	718
806.89926	709
807.03126	733
807.16324	711
807.29518	719
807.4271	726
807.55899	741
807.69085	765
807.82268	774
807.95448	774
808.08625	796
808.21799	819
808.34971	848
808.48139	868
808.61305	912
808.74468	965
808.87628	1087
809.00785	1292
809.13939	1632
809.2709	2289
809.40238	3261
809.53383	3764
809.66525	3528
809.79665	3139
809.92801	3146
810.05935	3400
810.19066	2940
810.32193	2560
810.45318	2269
810.5844	1885
810.71559	1671
810.84675	1799
810.97788	1831
811.10898	1505
811.24005	1229
811.3711	1020
811.50211	941
811.63309	859
811.76405	821
811.89497	756
812.02587	726
812.15673	676
812.28757	657
812.41837	620
812.54915	605
812.6799	598
812.81062	553
812.94131	574
813.07196	549
813.20259	556
813.33319	535
813.46376	548
813.5943	548
813.72481	530
813.85529	525
813.98574	527
814.11617	510
814.24656	533
814.37692	511
814.50725	508
814.63755	510
814.76782	504
814.89807	522
815.02828	503
815.15846	527
815.28861	523
815.41874	511
815.54883	504
815.67889	513
815.80892	499
815.93893	520
816.0689	525
816.19884	528
816.32875	505
816.45864	510
816.58849	522
816.71831	511
816.8481	519
816.97787	517
817.1076	524
817.2373	508
817.36697	528
817.49661	535
817.62622	519
817.75581	514
817.88536	538
818.01488	537
818.14437	532
818.27383	529
818.40326	557
818.53266	570
818.66203	562
818.79136	571
818.92067	584
819.04995	602
819.1792	620
819.30841	624
819.4376	629
819.56676	653
819.69588	678
819.82498	705
819.95404	727
820.08308	769
820.21208	797
820.34105	827
820.47	903
820.59891	944
820.72779	1006
820.85664	1070
820.98546	1141
821.11425	1236
821.24301	1268
821.37173	1328
821.50043	1332
821.6291	1345
821.75773	1305
821.88634	1248
822.01491	1199
822.14346	1188
822.27197	1177
822.40045	1134
822.5289	1138
822.65732	1118
822.78571	1089
822.91407	1101
