834.06542	39
834.20293	39
834.34041	43
834.47787	46
834.61531	47
834.75273	45
834.89012	50
835.02749	54
835.16484	50
835.30217	57
835.43947	48
835.57676	54
835.71402	56
835.85126	55
835.98847	58
836.12567	54
836.26284	50
836.39999	49
836.53711	50
836.67422	38
836.8113	33
836.94836	28
837.0854	32
837.22242	26
837.35941	25
837.49638	20
837.63333	21
837.77025	16
837.90716	14
838.04404	13
838.1809	12
838.31773	12
838.45455	8
838.59134	9
838.72811	11
838.86485	9
839.00157	11
839.13828	8
839.27495	12
839.41161	7
839.54824	11
839.68485	7
839.82144	10
839.958	10
840.09455	5
840.23107	10
840.36756	8
840.50404	6
840.64049	8
840.77692	4
840.91332	2
841.0497	5
841.18606	5
841.3224	6
841.45872	5
841.59501	4
841.73128	5
841.86752	2
842.00374	8
842.13994	5
842.27612	7
842.41227	3
842.5484	4
842.68451	3
842.8206	0
842.95666	2
843.0927	2
843.22871	4
843.36471	5
843.50068	2
843.63662	1
843.77255	3
843.90845	4
844.04432	4
844.18018	4
844.31601	5
844.45182	4
844.5876	2
844.72336	4
844.8591	4
844.99481	3
845.1305	3
845.26617	2
845.40182	5
845.53744	2
845.67304	5
845.80861	1
845.94416	2
846.07969	3
846.2152	3
846.35068	0
846.48613	3
846.62157	2
846.75698	3
846.89237	2
847.02773	5
847.16307	4
847.29839	2
847.43368	4
847.56895	6
847.7042	2
847.83942	3
847.97462	4
848.10979	3
848.24495	3
848.38007	4
848.51518	1
848.65026	3
848.78532	4
848.92035	2
849.05536	5
849.19035	4
849.32531	2
849.46025	6
849.59516	3
849.73005	6
849.86492	6
849.99976	5
850.13458	4
850.26938	6
850.40415	6
850.5389	3
850.67362	3
850.80832	6
850.943	5
851.07765	5
851.21228	4
851.34688	4
851.48146	4
851.61602	4
851.75055	6
851.88506	2
852.01954	3
852.154	4
852.28844	6
852.42285	7
852.55723	4
852.6916	4
852.82594	5
852.96025	5
853.09454	4
853.22881	5
853.36305	6
853.49727	6
853.63146	6
853.76563	7
853.89978	5
854.0339	6
854.168	4
854.30207	8
854.43612	3
854.57014	6
854.70414	6
854.83812	6
854.97207	5
855.10599	3
855.2399	7
855.37377	7
855.50763	6
855.64145	7
855.77526	6
855.90904	3
856.04279	9
856.17652	8
856.31023	5
856.44391	7
856.57757	5
856.7112	8
856.84481	7
856.97839	9
857.11195	11
857.24548	12
857.37899	7
857.51247	9
857.64593	7
857.77937	13
857.91278	9
858.04616	12
858.17952	12
858.31286	11
858.44617	14
858.57945	12
858.71271	13
858.84595	15
858.97916	17
859.11235	12
859.24551	13
859.37865	13
859.51176	17
859.64485	15
859.77791	17
859.91094	21
860.04396	20
860.17694	19
860.30991	19
860.44284	25
860.57575	22
860.70864	27
860.8415	28
860.97434	24
861.10715	23
861.23994	30
861.3727	30
861.50543	27
861.63814	31
861.77083	34
861.90349	41
862.03613	37
862.16874	38
862.30132	42
862.43388	39
862.56641	42
862.69892	43
862.83141	38
862.96386	41
863.0963	45
863.2287	40
863.36109	42
863.49344	49
863.62578	51
863.75808	55
863.89036	47
864.02262	53
864.15485	52
864.28705	58
864.41923	57
864.55138	58
864.68351	56
864.81561	49
864.94769	55
865.07974	54
865.21176	53
865.34376	53
865.47574	50
865.60769	62
865.73961	58
865.87151	60
866.00338	58
866.13522	63
866.26704	58
866.39884	55
866.5306	61
866.66235	59
866.79406	58
866.92576	63
867.05742	54
867.18906	58
867.32067	56
867.45226	54
867.58382	52
867.71536	50
867.84687	62
867.97835	57
868.10981	59
868.24124	62
868.37265	50
868.50403	59
868.63539	52
868.76671	54
868.89802	56
869.02929	59
869.16054	52
869.29177	53
869.42297	49
869.55414	49
869.68528	47
869.8164	47
869.9475	44
870.07856	53
870.2096	43
870.34062	46
870.47161	47
870.60257	44
870.73351	44
870.86442	42
870.9953	44
871.12616	42
871.25699	39
871.3878	45
871.51857	50
871.64933	40
871.78005	41
871.91075	41
872.04142	40
872.17207	43
872.30269	49
872.43329	47
872.56385	46
872.69439	45
872.82491	50
872.9554	44
873.08586	49
873.21629	48
873.3467	55
873.47708	47
873.60744	54
873.73776	56
873.86807	54
873.99834	57
874.12859	58
874.25881	64
874.38901	68
874.51918	62
874.64932	65
874.77943	71
874.90952	76
875.03958	79
875.16962	77
875.29963	83
875.42961	89
875.55956	94
875.68949	95
875.81939	100
875.94926	102
876.07911	113
876.20893	107
876.33873	121
876.46849	122
876.59823	126
876.72794	137
876.85763	151
876.98729	155
877.11692	158
877.24652	174
877.3761	178
877.50565	178
877.63517	180
877.76467	204
877.89414	211
878.02358	209
878.153	224
878.28238	230
878.41175	249
878.54108	255
878.67038	263
878.79966	259
878.92892	266
879.05814	285
879.18734	300
879.31651	317
879.44565	321
879.57477	332
879.70385	342
879.83292	341
879.96195	363
880.09096	363
880.21993	381
880.34889	381
880.47781	388
880.60671	413
880.73558	407
880.86442	414
880.99323	416
881.12202	421
881.25078	434
881.37951	441
881.50821	450
881.63689	460
881.76554	464
881.89416	467
882.02275	474
882.15132	474
882.27986	503
882.40837	496
882.53685	484
882.66531	499
882.79374	501
882.92214	500
883.05051	519
883.17886	517
883.30717	505
883.43546	522
883.56372	503
883.69196	495
883.82016	509
883.94834	494
884.07649	506
884.20462	497
884.33271	496
884.46078	486
884.58882	479
884.71683	485
884.84481	491
884.97277	478
885.10069	471
885.22859	464
885.35646	459
885.48431	450
885.61212	432
885.73991	454
885.86767	453
885.9954	447
886.1231	437
886.25078	416
886.37842	429
886.50604	400
886.63363	398
886.7612	385
886.88873	397
887.01624	381
