#    Data Size 500
#    Time step 4 uS
#    ch1 No.   Volt
#==============================
#********CHANNEL 1*************
 0,195 
 1,200 
 2,201 
 3,199 
 4,200 
 5,188 
 6,188 
 7,169 
 8,169 
 9,153 
 10,154 
 11,149 
 12,150 
 13,148 
 14,151 
 15,149 
 16,150 
 17,145 
 18,146 
 19,140 
 20,141 
 21,138 
 22,140 
 23,138 
 24,140 
 25,139 
 26,141 
 27,139 
 28,141 
 29,139 
 30,141 
 31,141 
 32,142 
 33,143 
 34,143 
 35,145 
 36,145 
 37,148 
 38,147 
 39,151 
 40,149 
 41,153 
 42,152 
 43,155 
 44,155 
 45,158 
 46,158 
 47,160 
 48,160 
 49,163 
 50,162 
 51,165 
 52,164 
 53,169 
 54,169 
 55,175 
 56,175 
 57,182 
 58,183 
 59,190 
 60,190 
 61,195 
 62,195 
 63,199 
 64,201 
 65,199 
 66,201 
 67,192 
 68,192 
 69,173 
 70,173 
 71,157 
 72,157 
 73,149 
 74,151 
 75,148 
 76,151 
 77,149 
 78,151 
 79,146 
 80,147 
 81,140 
 82,142 
 83,139 
 84,140 
 85,138 
 86,140 
 87,138 
 88,141 
 89,139 
 90,141 
 91,139 
 92,141 
 93,140 
 94,142 
 95,142 
 96,143 
 97,145 
 98,144 
 99,147 
 100, 147 
 101, 150 
 102, 149 
 103, 152 
 104, 152 
 105, 155 
 106, 154 
 107, 158 
 108, 157 
 109, 160 
 110, 159 
 111, 162 
 112, 161 
 113, 164 
 114, 163 
 115, 168 
 116, 167 
 117, 173 
 118, 173 
 119, 180 
 120, 180 
 121, 188 
 122, 188 
 123, 194 
 124, 193 
 125, 198 
 126, 198 
 127, 201 
 128, 201 
 129, 195 
 130, 196 
 131, 178 
 132, 178 
 133, 160 
 134, 160 
 135, 150 
 136, 151 
 137, 148 
 138, 151 
 139, 149 
 140, 151 
 141, 147 
 142, 148 
 143, 142 
 144, 142 
 145, 139 
 146, 140 
 147, 138 
 148, 140 
 149, 138 
 150, 141 
 151, 139 
 152, 141 
 153, 139 
 154, 141 
 155, 140 
 156, 141 
 157, 142 
 158, 142 
 159, 144 
 160, 144 
 161, 147 
 162, 146 
 163, 149 
 164, 148 
 165, 151 
 166, 151 
 167, 154 
 168, 154 
 169, 157 
 170, 156 
 171, 160 
 172, 159 
 173, 162 
 174, 161 
 175, 163 
 176, 163 
 177, 167 
 178, 166 
 179, 172 
 180, 172 
 181, 178 
 182, 179 
 183, 186 
 184, 186 
 185, 193 
 186, 192 
 187, 198 
 188, 197 
 189, 201 
 190, 201 
 191, 198 
 192, 198 
 193, 183 
 194, 183 
 195, 165 
 196, 165 
 197, 151 
 198, 151 
 199, 148 
 200, 151 
 201, 148 
 202, 151 
 203, 148 
 204, 149 
 205, 143 
 206, 144 
 207, 139 
 208, 141 
 209, 138 
 210, 140 
 211, 138 
 212, 140 
 213, 139 
 214, 141 
 215, 139 
 216, 141 
 217, 139 
 218, 141 
 219, 141 
 220, 142 
 221, 143 
 222, 143 
 223, 146 
 224, 146 
 225, 149 
 226, 148 
 227, 151 
 228, 150 
 229, 153 
 230, 153 
 231, 156 
 232, 156 
 233, 159 
 234, 159 
 235, 161 
 236, 160 
 237, 163 
 238, 162 
 239, 166 
 240, 165 
 241, 170 
 242, 171 
 243, 177 
 244, 177 
 245, 184 
 246, 184 
 247, 191 
 248, 191 
 249, 196 
 250, 196 
 251, 200 
 252, 201 
 253, 199 
 254, 200 
 255, 187 
 256, 187 
 257, 169 
 258, 169 
 259, 154 
 260, 154 
 261, 149 
 262, 151 
 263, 148 
 264, 152 
 265, 149 
 266, 150 
 267, 145 
 268, 145 
 269, 139 
 270, 141 
 271, 138 
 272, 140 
 273, 138 
 274, 140 
 275, 138 
 276, 141 
 277, 139 
 278, 141 
 279, 139 
 280, 141 
 281, 141 
 282, 142 
 283, 143 
 284, 143 
 285, 146 
 286, 145 
 287, 148 
 288, 147 
 289, 151 
 290, 150 
 291, 153 
 292, 152 
 293, 156 
 294, 155 
 295, 158 
 296, 158 
 297, 160 
 298, 160 
 299, 163 
 300, 162 
 301, 165 
 302, 164 
 303, 169 
 304, 169 
 305, 175 
 306, 175 
 307, 183 
 308, 183 
 309, 190 
 310, 190 
 311, 195 
 312, 195 
 313, 199 
 314, 201 
 315, 199 
 316, 201 
 317, 192 
 318, 192 
 319, 173 
 320, 173 
 321, 156 
 322, 157 
 323, 150 
 324, 151 
 325, 148 
 326, 151 
 327, 149 
 328, 151 
 329, 146 
 330, 147 
 331, 140 
 332, 142 
 333, 139 
 334, 140 
 335, 138 
 336, 140 
 337, 139 
 338, 141 
 339, 139 
 340, 141 
 341, 139 
 342, 141 
 343, 140 
 344, 142 
 345, 142 
 346, 143 
 347, 145 
 348, 144 
 349, 147 
 350, 147 
 351, 149 
 352, 149 
 353, 152 
 354, 152 
 355, 155 
 356, 155 
 357, 158 
 358, 157 
 359, 160 
 360, 160 
 361, 162 
 362, 161 
 363, 164 
 364, 163 
 365, 167 
 366, 167 
 367, 173 
 368, 173 
 369, 180 
 370, 180 
 371, 188 
 372, 188 
 373, 194 
 374, 193 
 375, 198 
 376, 198 
 377, 201 
 378, 201 
 379, 195 
 380, 195 
 381, 177 
 382, 177 
 383, 160 
 384, 160 
 385, 150 
 386, 151 
 387, 148 
 388, 151 
 389, 148 
 390, 151 
 391, 147 
 392, 148 
 393, 141 
 394, 142 
 395, 139 
 396, 140 
 397, 138 
 398, 140 
 399, 138 
 400, 141 
 401, 139 
 402, 141 
 403, 139 
 404, 140 
 405, 140 
 406, 141 
 407, 142 
 408, 142 
 409, 144 
 410, 144 
 411, 147 
 412, 146 
 413, 149 
 414, 148 
 415, 151 
 416, 151 
 417, 154 
 418, 153 
 419, 157 
 420, 156 
 421, 159 
 422, 159 
 423, 161 
 424, 161 
 425, 163 
 426, 163 
 427, 167 
 428, 166 
 429, 172 
 430, 172 
 431, 178 
 432, 179 
 433, 186 
 434, 186 
 435, 192 
 436, 192 
 437, 197 
 438, 197 
 439, 201 
 440, 201 
 441, 198 
 442, 198 
 443, 183 
 444, 183 
 445, 164 
 446, 164 
 447, 151 
 448, 152 
 449, 149 
 450, 151 
 451, 148 
 452, 151 
 453, 148 
 454, 149 
 455, 143 
 456, 143 
 457, 139 
 458, 140 
 459, 138 
 460, 140 
 461, 138 
 462, 141 
 463, 139 
 464, 141 
 465, 139 
 466, 141 
 467, 139 
 468, 141 
 469, 141 
 470, 142 
 471, 144 
 472, 143 
 473, 146 
 474, 145 
 475, 148 
 476, 148 
 477, 151 
 478, 150 
 479, 153 
 480, 153 
 481, 156 
 482, 156 
 483, 159 
 484, 158 
 485, 161 
