#    Data Size 500
#   Time step 4 uS
#    ch1 No.   Volt
#==============================
#********CHANNEL 2*************
 0,42 
 1,56 
 2,56 
 3,68 
 4,67 
 5,78 
 6,78 
 7,86 
 8,86 
 9,93 
 10,93 
 11,99 
 12,98 
 13,103 
 14,102 
 15,105 
 16,104 
 17,106 
 18,106 
 19,103 
 20,104 
 21,100 
 22,101 
 23,96 
 24,97 
 25,91 
 26,92 
 27,84 
 28,84 
 29,76 
 30,77 
 31,67 
 32,67 
 33,56 
 34,57 
 35,46 
 36,46 
 37,35 
 38,35 
 39,24 
 40,25 
 41,15 
 42,15 
 43,7 
 44,8 
 45,1 
 46,2 
 47,0 
 48,0 
 49,0 
 50,0 
 51,0 
 52,0 
 53,3 
 54,3 
 55,10 
 56,9 
 57,19 
 58,18 
 59,29 
 60,30 
 61,41 
 62,41 
 63,53 
 64,53 
 65,65 
 66,65 
 67,76 
 68,75 
 69,84 
 70,84 
 71,92 
 72,91 
 73,98 
 74,97 
 75,102 
 76,101 
 77,105 
 78,103 
 79,106 
 80,106 
 81,103 
 82,105 
 83,101 
 84,102 
 85,97 
 86,98 
 87,92 
 88,93 
 89,86 
 90,86 
 91,78 
 92,79 
 93,69 
 94,69 
 95,59 
 96,60 
 97,49 
 98,49 
 99,38 
 100,38 
 101,27 
 102,28 
 103,17 
 104,18 
 105,9 
 106,9 
 107,2 
 108,3 
 109,0 
 110,0 
 111,0 
 112,0 
 113,0 
 114,0 
 115,2 
 116,1 
 117,8 
 118,8 
 119,16 
 120,16 
 121,27 
 122,27 
 123,38 
 124,38 
 125,50 
 126,50 
 127,62 
 128,62 
 129,73 
 130,73 
 131,82 
 132,82 
 133,90 
 134,89 
 135,96 
 136,96 
 137,101 
 138,100 
 139,104 
 140,103 
 141,106 
 142,106 
 143,104 
 144,105 
 145,102 
 146,103 
 147,99 
 148,99 
 149,93 
 150,94 
 151,87 
 152,87 
 153,80 
 154,80 
 155,71 
 156,72 
 157,62 
 158,62 
 159,51 
 160,51 
 161,40 
 162,41 
 163,30 
 164,30 
 165,19 
 166,20 
 167,11 
 168,11 
 169,3 
 170,4 
 171,0 
 172,0 
 173,0 
 174,0 
 175,0 
 176,0 
 177,0 
 178,0 
 179,6 
 180,6 
 181,14 
 182,14 
 183,23 
 184,24 
 185,35 
 186,35 
 187,47 
 188,47 
 189,59 
 190,59 
 191,70 
 192,70 
 193,80 
 194,80 
 195,88 
 196,88 
 197,95 
 198,94 
 199,100 
 200,99 
 201,103 
 202,103 
 203,106 
 204,106 
 205,104 
 206,105 
 207,102 
 208,104 
 209,99 
 210,100 
 211,95 
 212,96 
 213,89 
 214,89 
 215,82 
 216,83 
 217,74 
 218,74 
 219,64 
 220,64 
 221,54 
 222,54 
 223,43 
 224,44 
 225,32 
 226,32 
 227,22 
 228,22 
 229,13 
 230,14 
 231,5 
 232,6 
 233,0 
 234,1 
 235,0 
 236,0 
 237,0 
 238,0 
 239,0 
 240,0 
 241,4 
 242,4 
 243,12 
 244,12 
 245,21 
 246,21 
 247,32 
 248,32 
 249,44 
 250,45 
 251,56 
 252,56 
 253,67 
 254,67 
 255,78 
 256,78 
 257,86 
 258,86 
 259,93 
 260,93 
 261,99 
 262,98 
 263,102 
 264,102 
 265,105 
 266,104 
 267,106 
 268,106 
 269,103 
 270,104 
 271,100 
 272,101 
 273,96 
 274,97 
 275,91 
 276,91 
 277,84 
 278,84 
 279,76 
 280,77 
 281,67 
 282,67 
 283,56 
 284,56 
 285,46 
 286,46 
 287,35 
 288,35 
 289,24 
 290,24 
 291,15 
 292,15 
 293,7 
 294,8 
 295,1 
 296,1 
 297,0 
 298,0 
 299,0 
 300,0 
 301,0 
 302,0 
 303,3 
 304,3 
 305,10 
 306,9 
 307,19 
 308,19 
 309,29 
 310,30 
 311,41 
 312,42 
 313,53 
 314,53 
 315,65 
 316,65 
 317,75 
 318,75 
 319,84 
 320,84 
 321,92 
 322,91 
 323,98 
 324,97 
 325,102 
 326,101 
 327,104 
 328,103 
 329,106 
 330,106 
 331,103 
 332,105 
 333,101 
 334,102 
 335,97 
 336,98 
 337,92 
 338,93 
 339,86 
 340,86 
 341,78 
 342,79 
 343,69 
 344,69 
 345,59 
 346,59 
 347,49 
 348,49 
 349,38 
 350,38 
 351,27 
 352,28 
 353,17 
 354,18 
 355,9 
 356,9 
 357,2 
 358,3 
 359,0 
 360,0 
 361,0 
 362,0 
 363,0 
 364,0 
 365,2 
 366,1 
 367,7 
 368,7 
 369,16 
 370,16 
 371,27 
 372,27 
 373,38 
 374,38 
 375,50 
 376,51 
 377,62 
 378,62 
 379,73 
 380,73 
 381,82 
 382,82 
 383,90 
 384,89 
 385,96 
 386,96 
 387,101 
 388,100 
 389,104 
 390,103 
 391,106 
 392,106 
 393,103 
 394,105 
 395,102 
 396,103 
 397,99 
 398,99 
 399,93 
 400,94 
 401,87 
 402,88 
 403,80 
 404,80 
 405,71 
 406,72 
 407,62 
 408,62 
 409,51 
 410,51 
 411,40 
 412,40 
 413,30 
 414,30 
 415,19 
 416,20 
 417,11 
 418,11 
 419,4 
 420,4 
 421,0 
 422,0 
 423,0 
 424,0 
 425,0 
 426,0 
 427,0 
 428,0 
 429,6 
 430,6 
 431,14 
 432,14 
 433,24 
 434,24 
 435,35 
 436,35 
 437,47 
 438,48 
 439,59 
 440,59 
 441,70 
 442,70 
 443,80 
 444,80 
 445,88 
 446,88 
 447,95 
 448,94 
 449,100 
 450,99 
 451,103 
 452,102 
 453,105 
 454,106 
 455,104 
 456,105 
 457,102 
 458,103 
 459,99 
 460,100 
 461,95 
 462,96 
 463,89 
 464,89 
 465,82 
 466,82 
 467,73 
 468,74 
 469,64 
 470,64 
 471,54 
 472,54 
 473,43 
 474,43 
 475,32 
 476,32 
 477,22 
 478,22 
 479,13 
 480,13 
 481,5 
 482,6 
 483,0 
 484,0 
 485,0 
 486,0 
 487,0 
 488,0 
 489,0 
 490,0 
 491,4 
 492,4 
 493,11 
 494,12 
 495,21 
 496,21 
 497,32 
 498,33 
 499,45 
 500,44 
