# Aufgabe 3.1, beide Filamente, Spannung verstellen
# U_D [v],     I_D [A]
70.3, 	       0.37
65.3,	       0.36
60.3,	       0.36
55.2,	       0.36
50.2,	       0.35
45.2,	       0.35
40.2,	       0.35
35.1,	       0.34
30.1,	       0.33
25.2,	       0.31
20.0,	       0.00
