#    Data Size 500
#   Time step 4 uS
#    ch1 No.   Volt
#==============================
#********CHANNEL 1*************
 0,183 
 1,186 
 2,184 
 3,177 
 4,178 
 5,167 
 6,167 
 7,159 
 8,159 
 9,155 
 10,155 
 11,151 
 12,152 
 13,148 
 14,148 
 15,145 
 16,146 
 17,143 
 18,145 
 19,142 
 20,144 
 21,142 
 22,143 
 23,141 
 24,144 
 25,141 
 26,144 
 27,142 
 28,145 
 29,144 
 30,145 
 31,147 
 32,147 
 33,149 
 34,149 
 35,151 
 36,151 
 37,154 
 38,153 
 39,156 
 40,155 
 41,159 
 42,158 
 43,162 
 44,161 
 45,164 
 46,164 
 47,167 
 48,167 
 49,170 
 50,170 
 51,173 
 52,172 
 53,175 
 54,175 
 55,178 
 56,177 
 57,180 
 58,180 
 59,183 
 60,182 
 61,185 
 62,186 
 63,183 
 64,185 
 65,179 
 66,179 
 67,170 
 68,170 
 69,160 
 70,160 
 71,155 
 72,156 
 73,152 
 74,153 
 75,148 
 76,149 
 77,145 
 78,147 
 79,144 
 80,145 
 81,142 
 82,144 
 83,142 
 84,143 
 85,141 
 86,144 
 87,141 
 88,144 
 89,142 
 90,145 
 91,144 
 92,145 
 93,146 
 94,146 
 95,149 
 96,148 
 97,151 
 98,150 
 99,153 
 100,152 
 101,155 
 102,155 
 103,158 
 104,157 
 105,161 
 106,160 
 107,163 
 108,163 
 109,167 
 110,166 
 111,169 
 112,169 
 113,172 
 114,172 
 115,175 
 116,175 
 117,177 
 118,177 
 119,180 
 120,179 
 121,182 
 122,182 
 123,184 
 124,185 
 125,184 
 126,185 
 127,181 
 128,181 
 129,172 
 130,172 
 131,162 
 132,163 
 133,156 
 134,157 
 135,153 
 136,154 
 137,149 
 138,150 
 139,146 
 140,147 
 141,144 
 142,146 
 143,143 
 144,144 
 145,142 
 146,143 
 147,141 
 148,143 
 149,141 
 150,144 
 151,141 
 152,144 
 153,143 
 154,145 
 155,146 
 156,146 
 157,148 
 158,148 
 159,150 
 160,150 
 161,153 
 162,152 
 163,155 
 164,154 
 165,157 
 166,157 
 167,161 
 168,160 
 169,163 
 170,162 
 171,166 
 172,165 
 173,169 
 174,168 
 175,172 
 176,171 
 177,174 
 178,174 
 179,177 
 180,176 
 181,179 
 182,179 
 183,182 
 184,181 
 185,184 
 186,184 
 187,185 
 188,185 
 189,183 
 190,183 
 191,175 
 192,175 
 193,165 
 194,165 
 195,157 
 196,158 
 197,154 
 198,154 
 199,150 
 200,151 
 201,147 
 202,148 
 203,145 
 204,146 
 205,143 
 206,145 
 207,142 
 208,144 
 209,142 
 210,143 
 211,141 
 212,144 
 213,142 
 214,144 
 215,143 
 216,145 
 217,145 
 218,146 
 219,148 
 220,147 
 221,150 
 222,149 
 223,152 
 224,151 
 225,154 
 226,154 
 227,157 
 228,156 
 229,159 
 230,159 
 231,162 
 232,162 
 233,165 
 234,165 
 235,168 
 236,168 
 237,171 
 238,171 
 239,174 
 240,173 
 241,176 
 242,176 
 243,179 
 244,178 
 245,181 
 246,181 
 247,183 
 248,183 
 249,185 
 250,185 
 251,183 
 252,184 
 253,177 
 254,177 
 255,167 
 256,167 
 257,158 
 258,159 
 259,155 
 260,155 
 261,151 
 262,152 
 263,147 
 264,148 
 265,145 
 266,146 
 267,143 
 268,145 
 269,142 
 270,143 
 271,141 
 272,143 
 273,141 
 274,143 
 275,141 
 276,144 
 277,142 
 278,145 
 279,144 
 280,145 
 281,146 
 282,146 
 283,149 
 284,149 
 285,151 
 286,151 
 287,153 
 288,153 
 289,156 
 290,155 
 291,159 
 292,158 
 293,161 
 294,161 
 295,164 
 296,164 
 297,167 
 298,167 
 299,170 
 300,170 
 301,173 
 302,172 
 303,176 
 304,175 
 305,178 
 306,177 
 307,180 
 308,180 
 309,183 
 310,182 
 311,185 
 312,185 
 313,183 
 314,184 
 315,179 
 316,179 
 317,169 
 318,170 
 319,160 
 320,160 
 321,155 
 322,156 
 323,152 
 324,153 
 325,148 
 326,149 
 327,145 
 328,147 
 329,144 
 330,145 
 331,143 
 332,144 
 333,142 
 334,143 
 335,141 
 336,143 
 337,141 
 338,144 
 339,142 
 340,144 
 341,144 
 342,145 
 343,146 
 344,146 
 345,149 
 346,148 
 347,151 
 348,150 
 349,153 
 350,152 
 351,155 
 352,154 
 353,158 
 354,157 
 355,161 
 356,160 
 357,163 
 358,163 
 359,167 
 360,166 
 361,169 
 362,169 
 363,172 
 364,172 
 365,175 
 366,174 
 367,178 
 368,177 
 369,180 
 370,179 
 371,182 
 372,181 
 373,184 
 374,185 
 375,184 
 376,185 
 377,181 
 378,181 
 379,172 
 380,172 
 381,162 
 382,163 
 383,156 
 384,157 
 385,153 
