0.000000	122.300000	3.340000E-5
1.000000	-122.200000	-2.890000E-5
2.000000	-122.100000	-2.870000E-5
3.000000	-121.700000	-2.860000E-5
4.000000	-120.900000	-2.840000E-5
5.000000	-120.000000	-2.820000E-5
6.000000	-118.700000	-2.810000E-5
7.000000	-117.600000	-2.790000E-5
8.000000	-117.100000	-2.780000E-5
9.000000	-116.800000	-2.780000E-5
10.000000	-116.300000	-2.770000E-5
11.000000	-115.500000	-2.760000E-5
12.000000	-115.500000	-2.760000E-5
13.000000	-114.900000	-2.750000E-5
14.000000	-114.900000	-2.750000E-5
15.000000	-113.800000	-2.740000E-5
16.000000	-113.800000	-2.740000E-5
17.000000	-113.000000	-2.730000E-5
18.000000	-112.600000	-2.720000E-5
19.000000	-112.100000	-2.710000E-5
20.000000	-112.100000	-2.710000E-5
21.000000	-112.100000	-2.710000E-5
22.000000	-110.800000	-2.700000E-5
23.000000	-110.800000	-2.700000E-5
24.000000	-110.800000	-2.700000E-5
25.000000	-110.800000	-2.700000E-5
26.000000	-110.800000	-2.700000E-5
27.000000	-110.800000	-2.700000E-5
28.000000	-108.000000	-2.660000E-5
29.000000	-108.000000	-2.660000E-5
30.000000	-108.000000	-2.660000E-5
31.000000	-106.100000	-2.630000E-5
32.000000	-106.100000	-2.630000E-5
33.000000	-104.900000	-2.610000E-5
34.000000	-104.200000	-2.600000E-5
35.000000	-103.200000	-2.580000E-5
36.000000	-103.200000	-2.580000E-5
37.000000	-103.200000	-2.580000E-5
38.000000	-100.600000	-2.540000E-5
39.000000	-100.600000	-2.540000E-5
40.000000	-100.600000	-2.540000E-5
41.000000	-100.600000	-2.540000E-5
42.000000	-100.600000	-2.540000E-5
43.000000	-100.600000	-2.540000E-5
44.000000	-100.600000	-2.540000E-5
45.000000	-100.600000	-2.540000E-5
46.000000	-100.600000	-2.540000E-5
47.000000	-100.600000	-2.540000E-5
48.000000	-100.600000	-2.540000E-5
49.000000	-100.600000	-2.540000E-5
50.000000	-100.600000	-2.540000E-5
51.000000	-96.100000	-2.450000E-5
52.000000	-96.400000	-2.460000E-5
53.000000	-95.900000	-2.450000E-5
54.000000	-95.300000	-2.440000E-5
55.000000	-95.100000	-2.440000E-5
56.000000	-94.700000	-2.430000E-5
57.000000	-94.200000	-2.420000E-5
58.000000	-93.600000	-2.410000E-5
