0.000000	-30.840000	0.000665
1.000000	-30.300000	0.000682
2.000000	-30.480000	0.000662
3.000000	-30.810000	0.000673
4.000000	-31.690000	0.000644
5.000000	-32.500000	0.000616
6.000000	-33.460000	0.000588
7.000000	-34.330000	0.000579
8.000000	-35.070000	0.000539
9.000000	-35.070000	0.000539
10.000000	-36.520000	0.000493
11.000000	-36.520000	0.000493
12.000000	-38.290000	0.000461
13.000000	-38.290000	0.000461
14.000000	-38.840000	0.000430
15.000000	-38.840000	0.000430
16.000000	-40.600000	0.000379
17.000000	-40.200000	0.000379
18.000000	-40.300000	0.000360
19.000000	-40.300000	0.000360
20.000000	-41.400000	0.000326
21.000000	-42.100000	0.000315
22.000000	-42.100000	0.000315
23.000000	-43.200000	0.000282
24.000000	-43.200000	0.000282
25.000000	-43.200000	0.000282
26.000000	-45.100000	0.000228
27.000000	-45.100000	0.000228
28.000000	-46.300000	0.000193
29.000000	-46.300000	0.000193
30.000000	-47.600000	0.000153
31.000000	-48.400000	0.000138
32.000000	-48.400000	0.000138
33.000000	-49.700000	0.000109
34.000000	-49.700000	0.000109
35.000000	-49.700000	0.000109
36.000000	-51.300000	6.840000E-5
37.000000	-51.300000	6.840000E-5
38.000000	-53.500000	3.740000E-5
39.000000	-54.700000	2.730000E-5
40.000000	-55.800000	1.430000E-5
41.000000	-55.800000	1.430000E-5
42.000000	-57.600000	7.000000E-7
43.000000	-57.600000	7.000000E-7
44.000000	-59.500000	-3.800000E-6
45.000000	-60.500000	-7.500000E-6
46.000000	-61.400000	-8.000000E-6
47.000000	-61.400000	-8.000000E-6
48.000000	-62.700000	-9.300000E-6
49.000000	-62.700000	-9.300000E-6
50.000000	-64.700000	-1.080000E-5
51.000000	-64.700000	-1.080000E-5
52.000000	-64.700000	-1.080000E-5
53.000000	-67.400000	-1.170000E-5
54.000000	-67.400000	-1.170000E-5
55.000000	-69.700000	-1.240000E-5
56.000000	-71.200000	-1.270000E-5
57.000000	-71.200000	-1.270000E-5
58.000000	-73.900000	-1.330000E-5
59.000000	-73.900000	-1.330000E-5
60.000000	-76.500000	-1.400000E-5
61.000000	-76.500000	-1.400000E-5
62.000000	-78.900000	-1.470000E-5
63.000000	-81.200000	-1.520000E-5
64.000000	-81.200000	-1.520000E-5
65.000000	-81.200000	-1.520000E-5
66.000000	-87.100000	-1.610000E-5
67.000000	-87.600000	-1.660000E-5
68.000000	-87.600000	-1.660000E-5
69.000000	-90.400000	-1.730000E-5
70.000000	-94.100000	-1.760000E-5
71.000000	-94.800000	-1.820000E-5
72.000000	-94.800000	-1.820000E-5
73.000000	-98.200000	-1.880000E-5
74.000000	-98.200000	-1.880000E-5
75.000000	-98.200000	-1.880000E-5
76.000000	-104.000000	-1.990000E-5
77.000000	-119.600000	-2.310000E-5
