0.000000	-0.228700	-1.230000E-5
1.000000	-0.184600	0.000723
2.000000	-0.185400	0.000603
3.000000	-0.187100	0.000487
4.000000	-0.187100	0.000487
5.000000	-0.188900	0.000351
6.000000	-0.191200	0.000198
7.000000	-0.193100	8.340000E-5
8.000000	-0.195400	2.200000E-5
9.000000	-0.195900	8.600000E-6
10.000000	-0.197500	4.000000E-7
11.000000	-0.198300	-2.000000E-6
12.000000	-0.199100	-4.300000E-6
13.000000	-0.200300	-5.900000E-6
14.000000	-0.201200	-6.100000E-6
15.000000	-0.203300	-6.900000E-6
16.000000	-0.205100	-7.500000E-6
17.000000	-0.207200	-8.100000E-6
18.000000	-0.209800	-8.900000E-6
19.000000	-0.214000	-1.000000E-5
20.000000	-0.216900	-1.080000E-5
21.000000	-0.221000	-1.180000E-5
22.000000	-0.227400	-1.330000E-5
