0.000000	-119.600000	-2.790000E-5
1.000000	-119.600000	-2.780000E-5
2.000000	-119.600000	-2.780000E-5
3.000000	-119.600000	-2.780000E-5
4.000000	-118.100000	-2.760000E-5
5.000000	-116.900000	-2.750000E-5
6.000000	-116.300000	-2.740000E-5
7.000000	-115.700000	-2.730000E-5
8.000000	-115.100000	-2.720000E-5
9.000000	-114.300000	-2.710000E-5
10.000000	-114.000000	-2.700000E-5
11.000000	-113.400000	-2.700000E-5
12.000000	-113.400000	-2.700000E-5
13.000000	-112.700000	-2.690000E-5
14.000000	-112.300000	-2.680000E-5
15.000000	-112.300000	-2.680000E-5
16.000000	-111.400000	-2.670000E-5
17.000000	-110.700000	-2.660000E-5
18.000000	-110.700000	-2.660000E-5
19.000000	-109.400000	-2.640000E-5
20.000000	-109.400000	-2.640000E-5
21.000000	-107.700000	-2.620000E-5
22.000000	-107.700000	-2.620000E-5
23.000000	-106.000000	-2.590000E-5
24.000000	-105.400000	-2.580000E-5
25.000000	-104.700000	-2.570000E-5
26.000000	-104.100000	-2.560000E-5
27.000000	-103.100000	-2.550000E-5
28.000000	-102.300000	-2.530000E-5
29.000000	-100.400000	-2.510000E-5
30.000000	-99.600000	-2.490000E-5
31.000000	-98.700000	-2.470000E-5
32.000000	-97.500000	-2.450000E-5
33.000000	-95.700000	-2.430000E-5
34.000000	-94.000000	-2.400000E-5
35.000000	-92.300000	-2.370000E-5
36.000000	-90.400000	-2.340000E-5
37.000000	-87.600000	-2.300000E-5
38.000000	-86.700000	-2.270000E-5
39.000000	-84.300000	-2.240000E-5
40.000000	-84.300000	-2.240000E-5
41.000000	-82.000000	-2.190000E-5
42.000000	-80.700000	-2.160000E-5
43.000000	-79.200000	-2.130000E-5
44.000000	-77.600000	-2.110000E-5
45.000000	-76.600000	-2.090000E-5
46.000000	-75.000000	-2.060000E-5
47.000000	-73.400000	-2.030000E-5
48.000000	-71.000000	-2.000000E-5
49.000000	-70.700000	-1.970000E-5
50.000000	-68.500000	-1.940000E-5
51.000000	-67.700000	-1.920000E-5
52.000000	-65.300000	-1.880000E-5
53.000000	-64.900000	-1.870000E-5
54.000000	-64.200000	-1.860000E-5
55.000000	-64.200000	-1.860000E-5
56.000000	-62.700000	-1.830000E-5
57.000000	-61.900000	-1.820000E-5
58.000000	-60.900000	-1.800000E-5
59.000000	-60.900000	-1.800000E-5
60.000000	-58.500000	-1.760000E-5
61.000000	-57.500000	-1.740000E-5
62.000000	-57.500000	-1.740000E-5
63.000000	-55.100000	-1.700000E-5
64.000000	-55.100000	-1.700000E-5
65.000000	-52.500000	-1.650000E-5
66.000000	-51.100000	-1.620000E-5
67.000000	-50.500000	-1.610000E-5
68.000000	-50.500000	-1.610000E-5
69.000000	-49.400000	-1.590000E-5
70.000000	-48.100000	-1.560000E-5
71.000000	-47.200000	-1.550000E-5
72.000000	-46.400000	-1.540000E-5
73.000000	-45.800000	-1.520000E-5
74.000000	-44.900000	-1.510000E-5
75.000000	-44.000000	-1.490000E-5
